原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
594,c_txt-tf_593,choice_text,汽車行經行人穿越道，遇有行人穿越時，無論有無交通指揮人員指揮或號誌指示，均應暫停讓行人優先通過,○,X,,1,,車輛行經行人穿越道，應暫停禮讓行人優先通過，保障行人安全是駕駛人義務,○,,,,,
595,c_txt-tf_594,choice_text,前方有執行任務之救護車行駛，因趕時間，可以超越它行駛,○,X,,2,,執行任務之特種車輛應優先通行，不得阻礙或超越，應保持距離或禮讓,X,,,,,
596,c_txt-tf_595,choice_text,開車時不必理會義交之指揮，一切以號誌為主,○,X,,2,,當交通指揮人員（含義交）指揮與號誌指示不符時，應以交通指揮人員之指揮優先,X,,,,,
597,c_txt-tf_596,choice_text,汽車在夜間行駛或行經隧道、涵洞、地下道應開亮頭燈或遇有濃霧、大雨、天色昏暗、視線不清時仍應開亮頭燈,○,X,,1,,夜間、視線不良或進入隧道等處，都應開啟頭燈以確保行車視線及提醒他車,○,,,,,
598,c_txt-tf_597,choice_text,汽車經過隧道，因隧道內燈光明亮視線良好，為省電可不必開亮頭燈,○,X,,2,,行經隧道不論燈光是否明亮，為提高自身與他車可視性，仍應開亮頭燈,X,,,,,
599,c_txt-tf_598,choice_text,汽車行經山區、特殊路段、涵洞或地下道等應依標誌指示使用燈光,○,X,,1,,行經特殊路段應注意並遵守標誌指示，適時調整燈光使用，確保行車安全,○,,,,,
600,c_txt-tf_599,choice_text,汽車行近急彎、上坡道頂端視距不良處或在郊外同一車道欲超越前車時，或遇有緊急危險情況時，可按鳴喇叭,○,X,,1,,喇叭應於必要時使用，例如警示危險、超越前車（郊外）或視線不良處，提醒他車注意,○,,,,,
601,c_txt-tf_600,choice_text,汽缸總排氣量超過 250 立方公分以上未滿 550 立方公分大型重型機車行駛路權比照小型汽車，可行駛高速公路、快速公路,○,X,,2,,大型重型機車（250cc 以上）可行駛快速公路，但行駛高速公路需排氣量達 550cc 以上,X,,,,,
602,c_txt-tf_601,choice_text,客貨兩用車，載人不得超過核定之人數，載貨不得超過核定之載重量，兼載客、貨時不得超過核定之總重量,○,X,,1,,客貨兩用車載運人數及貨物皆不得超過核定標準，確保行車安全及合法性,○,,,,,
603,c_txt-tf_602,choice_text,汽車牌照不得偽造、變造或矇領，但得借供他車使用或使用他車牌照行駛,○,X,,2,,汽車牌照嚴禁偽造、變造、矇領、借供他車使用或使用他車牌照行駛，皆屬違法,X,,,,,
604,c_txt-tf_603,choice_text,領有牌照之汽車，其出廠年份，自用小客車(使用液化石油氣及壓縮天然氣為燃料者除外)未滿 5 年者免予定期檢驗，5 年以上未滿 10 年者，每年至少檢驗 1 次，10 年以上者每年至少檢驗 2 次,○,X,,1,,自用小客車定檢規定為：未滿 5 年免檢，5-10 年每年 1 次，10 年以上每年 2 次,○,,,,,
605,c_txt-tf_604,choice_text,領有牌照之汽車，其出廠年份，自用小客車未滿 6 年者免予定期檢驗，6 年以上未滿 10 年者，每年至少檢驗 1 次，10 年以上者每年至少檢驗 2 次,○,X,,2,,自用小客車定檢規定是未滿 5 年免檢，非未滿 6 年請參照法規，了解正確年限,X,,,,,
606,c_txt-tf_605,choice_text,自用小客車使用液化石油氣及壓縮天然氣為燃料，小貨車、大型車、幼童專用車及營業車其出廠年份未滿 5 年者，每年至少檢驗 1 次，10 年以上每年至少檢驗 2 次,○,X,,2,,這些車種的定檢規定各有不同，例如營業車出廠未滿 5 年每年檢驗 1 次，5 年以上每年 2 次,X,,,,,
607,c_txt-tf_606,choice_text,使用中之車輛欲變更使用液化石油氣為燃料者，應依規定取得車輛安全審驗合格報告，並向公路監理機關申請實施檢驗及辦理變更登記,○,X,,1,,車輛燃料系統變更屬重大改裝，需經安全審驗、檢驗合格並辦理變更登記才合法,○,,,,,
608,c_txt-tf_607,choice_text,汽車定期檢驗之項目及標準，包括腳煞車、手煞車效能、平衡度合於規定以及各種燈光完備，作用正常,○,X,,1,,定期檢驗項目確保車輛安全性能，包含煞車系統、燈光設備等，以符合法規標準,○,,,,,
609,c_txt-tf_608,choice_text,汽車引擎、底盤、電系、車門損壞，行駛時顯有危險而不即行停駛修復者，處汽車所有人罰鍰，並扣留其牌照，責令修復檢驗合格後發還之,○,X,,1,,車輛嚴重損壞影響行車安全，應立即停駛修復，否則將受罰並扣牌，直至檢驗合格,○,,,,,
610,c_txt-tf_609,choice_text,小型汽車應依核定附掛拖車，且附掛之拖車應僅限於裝載露營、休閒遊憩、防疫及救災用具使用，且其車門應能關閉良好，物品應捆紮牢固、堆放平穩，行駛中不得附載人員及其側面車窗不得向外開啟,○,X,,1,,小型車附掛拖車有嚴格規定，限特定用途、載物穩固且不得載人，確保行車安全,○,,,,,
611,c_txt-tf_610,choice_text,行車前應注意方向盤、煞車、輪胎、燈光、雨刮、喇叭、照後鏡及依規定應裝設之行車紀錄器、載重計與轉彎、倒車警報裝置等須詳細檢查確實有效,○,X,,1,,行車前應仔細檢查各項重要機件，確保功能正常，是保障行車安全的基本要求,○,,,,,
612,c_txt-tf_611,choice_text,汽車可以裝設發出不同音調之喇叭,○,X,,2,,汽車喇叭之音調及音量應符合規定，不得任意改裝發出特殊音調，以免妨礙他人,X,,,,,
613,c_txt-tf_612,choice_text,使用中之車輛自行改裝 HID、LED 頭燈後，需經頭燈檢驗器實施頭燈照射角度調整，以避免眩光，並經公路監理機關檢驗合格，辦理變更登記,○,X,,1,,改裝頭燈需經專業調整避免眩光，並送監理機關檢驗合格後辦理變更登記才合法,○,,,,,
614,c_txt-tf_613,choice_text,汽車可以變更顏色，但必須至公路監理機關辦理變更登記,○,X,,1,,車輛顏色變更屬於異動事項，務必向監理機關申請辦理變更登記，以確保行照資料正確,○,,,,,
615,c_txt-tf_614,choice_text,已繳銷牌照之車輛，得再重新申請牌照使用,○,X,,1,,已繳銷牌照的車輛，如欲重新上路，需再次申請新牌照並完成相關檢驗手續,○,,,,,
616,c_txt-tf_615,choice_text,汽車之車門嚴重損壞已無法修復時，須申請報廢,○,X,,1,,車門嚴重損壞且無法修復，影響車輛結構及安全，應申請報廢處理,○,,,,,
617,c_txt-tf_616,choice_text,執法人員於攔檢汽車駕駛人行駛道路以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為時，應以不妨礙交通秩序及行車安全為原則，必要時可以錄影或照相採證方式辦理,○,X,,1,,執法人員對手持行動裝置違規行為，應以不影響交通安全為原則進行蒐證取締,○,,,,,
618,c_txt-tf_617,choice_text,吸食毒品、迷幻藥、麻醉藥品及相類似之管制藥品或酒類，不能安全駕駛動力交通工具而駕駛者，處 3 年以下有期徒刑，得併科 30 萬元以下罰金,○,X,,1,,吸食毒品或酒駕屬於嚴重違法行為，將面臨刑責與罰金，危及自身與他人安全,○,,,,,
619,c_txt-tf_618,choice_text,自動排檔車在行駛中引擎熄火，欲再重新起動時，卻無法起動，其排檔桿可能還停留在「D」檔位置,○,X,,1,,自動排檔車需在 P 檔或 N 檔才能啟動，若熄火時排在 D 檔會無法重新發動,○,,,,,
620,c_txt-tf_619,choice_text,車輛行經平交道遇拋錨或障礙時，應立即進行應變其順序為：按下「平交道緊急按鈕」→「將故障車輛推離平交道」→「火車接近時，人員迅速跑離平交道」,○,X,,1,,平交道故障應變順序應先警示列車，再排除車輛，最後確保人員安全，避免更大災害,○,,,,,
621,c_txt-tf_620,choice_text,電化鐵路區間，平交道前後設置限高門，係提醒車輛注意，禁止超過規定裝載高度之車輛通行,○,X,,1,,電化鐵路平交道設限高門，旨在防止過高車輛觸及電纜造成危險，務必遵守,○,,,,,
622,c_txt-tf_621,choice_text,汽車在高速或快速公路之隧道內行駛，發生故障時，應開啟危險警告燈，並在後方 100 公尺處設置車輛故障標誌警示之，且利用緊急電話或手機通報管理單位,○,X,,1,,隧道內故障應開啟危險警告燈，放置故障標誌警示，並立即通報管理單位協助處理,○,,,,,
623,c_txt-tf_622,choice_text,駕駛汽車欲進入高速公路，如發現匝道口設有禁止進入標誌、箭頭向外之指向線，或匝道上設有紅色反光導標，表示該處為出口匝道，禁止任何車輛進入,○,X,,1,,高速公路出口匝道有明確標誌指示，駕駛應仔細辨識，禁止誤入造成危險,○,,,,,
624,c_txt-tf_623,choice_text,行經設有施工標誌、白色方型道路線型改變告示牌或停有施工警示車時，表示前方為施工路段，車輛應減速慢行小心通過,○,X,,1,,行經施工路段應減速慢行，注意周遭狀況，遵循指示，確保安全通過,○,,,,,
625,c_txt-tf_624,choice_text,高速公路之交通事故由內政部警政署國道公路警察局處理快速公路之交通事故由所轄縣、市政府警察機關或內政部警政署指定之警察機關處理,○,X,,1,,高速公路事故由國道公路警察處理，快速公路則由地方或指定警政機關處理,○,,,,,
626,c_txt-tf_625,choice_text,行駛時，發現前方有交通指揮人員封路封橋，應不予理會，加速闖越以免行程受阻,○,X,,2,,遇交通指揮人員封路封橋時，應立即配合指示，切勿闖越，以確保安全,X,,,,,
627,c_txt-tf_626,choice_text,假設欲行駛之路段將封路封橋，應配合交通指揮人員引導，只出不進，儘速駛離該路段，不任意逗留,○,X,,1,,遇道路封閉應遵循指揮，快速離開管制區域，避免滯留造成危險或妨礙救援,○,,,,,
628,c_txt-tf_627,choice_text,雨天行駛山區道路應隨時收聽警察廣播電台，留意路況資訊，提高警戒，注意四周狀況，勿行駛危險路段,○,X,,1,,雨天山區路況多變，應收聽廣播掌握資訊，提高警覺，避免行駛危險路段,○,,,,,
629,c_txt-tf_628,choice_text,道路是百分之百絕對安全的，因此上路前不需要特別查詢路況，即使颱風豪雨出門也不會有任何危險,○,X,,2,,道路狀況非絕對安全，上路前應查詢路況，豪雨颱風等惡劣天氣應避免外出,X,,,,,
630,c_txt-tf_629,choice_text,中央氣象署發布豪(大)雨特報期間，遇有道路零星落石坍方或河川上游豪(大)雨造成下游橋樑水位暴漲，可能是發生公路災害之前兆，應避免行駛該路段並通報公路單位或警察廣播電台以免其他用路人受災,○,X,,1,,豪大雨期間應警惕災害前兆，避免行駛危險路段，並及時通報相關單位,○,,,,,
631,c_txt-tf_630,choice_text,汽車起駛前應關閉駕駛人視線範圍內之娛樂性顯示設備但提供行車輔助顯示，不在此限,○,X,,1,,行車前應關閉會分散注意力的娛樂設備，但輔助行車安全的顯示功能不在此限,○,,,,,
632,c_txt-tf_631,choice_text,汽車行駛於道路，駕駛人觀看行車輔助顯示並不違規，所以一邊開車一邊操作行車輔助顯示，也不違規,○,X,,2,,行駛中操作行車輔助顯示設備，仍會分散駕駛注意力，影響行車安全，應避免,X,,,,,
633,c_txt-tf_632,choice_text,汽車行駛於大眾捷運系統車輛共用通行之車道時，聞或見大眾捷運系統車輛臨近之聲號或燈光時，應即依規定變換車道，避讓其優先通行，並不得在後跟隨迫近但道路主管機關另有規定者，不在此限,○,X,,1,,與捷運共用車道時，應優先禮讓捷運，保持安全距離，不得跟隨或阻礙通行,○,,,,,
634,c_txt-tf_633,choice_text,汽車行駛至有大眾捷運系統車輛共用通行且設有聲光號誌之交岔路口，警鈴已響，閃光號誌已顯示，駕駛人無須暫停俟大眾捷運系統車輛通過後，看、聽兩方無大眾捷運系統車輛駛來，直接加速通過,○,X,,2,,行經捷運共用路口，遇警鈴及號誌警示時，應立即暫停確認安全後方可通行,X,,,,,
635,c_txt-tf_634,choice_text,"汽車駕駛人行經有燈光號誌管制之大眾捷運系統車輛共用通行交岔路口，紅燈右轉者，處新臺幣 600～1,800 元罰鍰",○,X,,2,,在設有燈光號誌之捷運共用路口，紅燈時應停止，禁止任何右轉行為,X,,,,,
636,c_txt-tf_635,choice_text,雪地裡行車前輪胎應更換成雪胎或上雪鏈，並確認輪胎與備胎之胎壓、胎紋厚度是否足夠,○,X,,1,,雪地行車務必使用雪胎或雪鏈增加抓地力，並檢查胎壓胎紋，確保行車安全,○,,,,,
637,c_txt-tf_636,choice_text,結霜或結冰路面只要善用雪胎或上雪鏈，即不會有打滑危險,○,X,,2,,結霜或結冰路面極易打滑，即使使用雪胎或雪鏈，仍應非常小心，降低車速,X,,,,,
638,c_txt-tf_637,choice_text,雪地行車容易打滑，應加長行車安全距離,○,X,,1,,雪地路面濕滑，煞車距離延長，應大幅增加行車安全距離以應變突發狀況,○,,,,,
641,c_txt-tf_638,choice_text,"汽車駕駛人駕駛汽車肇事，無人受傷或死亡而未依規定處置者，處新臺幣 1,000 元以上 3,000 元以下罰鍰；逃逸者，並吊扣其駕駛執照一個月至三個月",○,X,,1,,輕微事故未依規定處置或肇事逃逸，將面臨罰鍰或吊扣駕照等行政處罰,○,,,,,
642,c_txt-tf_639,choice_text,"汽車駕駛人駕駛汽車肇事，無人受傷或死亡汽車尚能行駛，而不儘速將汽車位置標繪移置路邊，致妨礙交通者，處駕駛人新臺幣 600 元以上 1,800 元以下罰鍰",○,X,,1,,輕微事故後，若車輛仍可移動，應盡速標繪位置並移至路邊，避免阻礙交通並受罰,○,,,,,
643,c_txt-tf_640,choice_text,發生道路交通事故，駕駛人或肇事人應先為處置包含事故地點在車道或路肩者，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除、有受傷者，應迅予救護，並儘速通知消防機關,○,X,,1,,事故發生後，應先豎立警告標誌、救護傷患，並迅速通報，確保現場安全及救援,○,,,,,
644,c_txt-tf_641,choice_text,道路交通事故無人傷亡且車輛尚能行駛案件，當事人使用照相或錄影工具紀錄車輛位置與現場痕跡之方式時應掌握拍攝及移車全程注意安全之原則,○,X,,1,,輕微事故拍照錄影後移車，過程應全程注意自身與周遭安全，避免二次事故,○,,,,,
645,c_txt-tf_642,choice_text,汽車駕駛人駕駛汽車肇事，無人受傷或死亡汽車尚能行駛，不得任意移動肇事車輛及現場痕跡證據，於現場安全處所等待警察到場處理,○,X,,2,,汽車肇事無人受傷或死亡且車輛尚能行駛，應先標繪車輛位置及現場證據，再將車輛移置不妨礙交通處所，等待警察處理,X,,,,,
646,c_txt-tf_643,choice_text,汽車駕駛人拆除消音器造成噪音，處罰鍰?當場禁止其行駛?吊扣汽車牌照 6 個月，於 1 年內再犯者，並吊扣駕照 6 個月,○,X,,1,,拆除消音器造成噪音，除罰鍰並禁止行駛外，將吊扣牌照 6 個月，一年內再犯則加吊扣駕照 6 個月,○,,,,,
647,c_txt-tf_644,choice_text,駕駛人應隨時留意車前狀況並依規定行駛，如遇自行車騎士除保持安全距離及間隔外，尤應注意其手勢所預告即將變換行進之方向,○,X,,1,,駕駛汽車時，應隨時注意車前狀況，並與自行車保持安全距離尤其應留意自行車騎士的手勢，預判其行進方向以確保安全,○,,,,,
648,c_txt-tf_645,choice_text,行經輕軌路口應迅速通過，切勿在軌道區停留,○,X,,1,,行經輕軌路口時，應確保安全後迅速通過，嚴禁在輕軌軌道區內停留，以免阻礙輕軌通行或發生危險,○,,,,,
649,c_txt-tf_646,choice_text,汽車駕駛人行經有畫設機慢車優先道路段時，應優先禮讓電動輔助自行車及電動自行車,○,X,,1,,行經機慢車優先道路段時，汽車駕駛人應優先禮讓電動輔助自行車及電動自行車，以維護道路交通安全與秩序,○,,,,,
650,c_txt-tf_647,choice_text,於高速公路發生無人傷亡且車輛尚能行駛之交通事故，應先標繪車輛位置及現場痕跡證據後，並得採用攝影或錄影等設備記錄，將車輛移置不妨礙交通之處，通知有關單位處理,○,X,,1,,高速公路無人傷亡且車輛能行駛事故，應先標繪並記錄現場，再將車輛移置安全處不妨礙交通，並通知相關單位處理,○,,,,,
651,c_txt-tf_648,choice_text,汽車於高速公路發生交通事故致人受傷或死亡者，應即採取救護措施及依規定處置，並撥打 110、1968 或 1968App 報請警察機關或有關單位處理，不得任意移動肇事汽車及現場痕跡證據；但肇事致人受傷案件當事人均同意時，應先標繪車輛位置及現場證據後，將車輛移置不妨礙交通之處所,○,X,,1,,高速公路受傷或死亡事故，應先救護、報案，切勿任意移動車輛及證據若僅受傷且雙方同意，應標繪後移置車輛至不妨礙交通處,○,,,,,
652,c_txt-tf_649,choice_text,汽車於高速公路發生交通事故後，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除、有受傷者，應迅予救護，並儘速撥打 110、1968 或 1968App 報請警察機關或有關單位處理,○,X,,1,,高速公路事故後，應設置故障標誌示警，排除後即撤除；有傷者應迅速救護並報警或通報 1968，以確保安全,○,,,,,
653,c_txt-tf_650,choice_text,汽車於高速公路發生故障或交通事故後，若無人傷亡且車輛尚能行駛，為防遭後車追撞，應移動至安全處所等候救援，避免在車道上逗留，視線須面向來車方向，注意後方車輛狀況,○,X,,1,,高速公路故障或輕微事故，若無人傷亡且車輛能行駛，應迅速移至安全處所，面向來車方向等候救援，確保自身安全,○,,,,,
654,c_txt-tf_651,choice_text,車輛於國道故障或發生事故時，若無人傷亡且車輛尚能行駛，為防遭後車追撞，應將車移置路肩上，車上所有人員應下車，撤離至護欄外或安全處所等候救援，避免在路肩上逗留，且示警後方來車,○,X,,1,,國道故障或輕微事故無人傷亡，車輛能行駛應移至路肩，人員下車撤離至護欄外安全處所，並示警後方來車,○,,,,,
655,c_txt-tf_652,choice_text,中華民國 112 年 6 月 30 日起，新考領之汽車駕駛執照不得駕駛輕型機車,○,X,,1,,自 112 年 6 月 30 日起，新考領的汽車駕駛執照已不再包含輕型機車駕照權限，駕駛人需另外考取,○,,,,,
656,c_txt-tf_653,choice_text,通學區起(終)點標線，用以提醒車輛駕駛人已進入或離開通學區，通學區內應當心兒童或行人，並依速限行駛,○,X,,1,,通學區起(終)點標線，提醒駕駛人進入或離開通學區區內應特別留意兒童與行人，並務必遵守規定速限行駛,○,,,,,
657,c_txt-tf_654,choice_text,汽車行駛在行人優先區內，行車時速不得超過 20 公里，並禁止按鳴喇叭，違者將處以罰鍰,○,X,,1,,行人優先區內，汽車時速不得超過 20 公里，並禁止按鳴喇叭，違者將依法處罰，以保障行人安全,○,,,,,
658,c_txt-tf_655,choice_text,汽車駕駛人使用車輛駕駛輔助系統，使用前應瞭解適用範圍和限制，行駛時仍應隨時注意前方車況，必要時應迅速介入操控車輛，切勿過度信賴駕駛輔助系統,○,X,,1,,使用駕駛輔助系統前應了解其限制，行駛時仍需隨時注意前方車況，必要時立即介入操控，不可過度依賴系統,○,,,,,
659,c_txt-tf_656,choice_text,?10 駕駛輔助系統對所有類型的天氣條件都能正常運作,○,X,,2,,駕駛輔助系統的功能會受天氣條件影響，例如惡劣天氣可能導致感測器失效，因此無法在所有天氣下都正常運作,X,,,,,
660,c_txt-tf_657,choice_text,車輛駕駛輔助系統設計，其中加入了自動駕駛輔助功能，目的是為了幫助駕駛人在行駛過程中提高行車安全,○,X,,1,,駕駛輔助系統（含自動駕駛輔助功能）的設計目的，在於協助駕駛人提升行車安全，而非完全取代駕駛操作,○,,,,,
661,c_txt-tf_658,choice_text,因汽車駕駛輔助系統有其功能上之限制，汽車駕駛人使用汽車駕駛輔助系統行駛時若與前車速差過大或察覺前車靜止狀態下(如：故障車、高速公路事故處理車輛、施工車輛)，駕駛人應注意車前狀況，並隨時採取必要之安全措施,○,X,,1,,駕駛輔助系統有其限制，遇前車速差過大或靜止物時，駕駛人仍應隨時注意車前狀況，並主動採取必要安全措施，避免事故,○,,,,,
662,c_txt-tf_659,choice_text,10 依據「道路交通安全規則」第 89 條規定：「起駛前應關閉汽車駕駛人視線範圍內之娛樂性顯示設備但提供行車輔助顯示，不在此限」，因此駕駛人可以在開車時，完全依賴行車輔助顯示之提示開車 10?,○,X,,2,,行車輔助顯示僅為輔助功能，駕駛人不可完全依賴其提示開車仍需專注路況，隨時介入操控，以確保行車安全,X,,,,,
